"subject" "activity" "variable" "meanValue"
"7634" 17 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_X" -0.423446094590164
"7635" 17 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.194232721737705
"7636" 17 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.523427055737705
"7637" 17 "WALKING" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.343866129016393
"7638" 17 "WALKING" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.0470379377672131
"7639" 17 "WALKING" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.543872996229508
"7640" 17 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_q...X" -0.43680842295082
"7641" 17 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_q...Y" -0.40049341595082
"7642" 17 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_q...Z" -0.446731876721311
"7643" 17 "WALKING" "Freq_Body_Gyro_Mean_X" -0.40771670852459
"7644" 17 "WALKING" "Freq_Body_Gyro_Mean_Y" -0.490166286557377
"7645" 17 "WALKING" "Freq_Body_Gyro_Mean_Z" -0.398809217540984
"7646" 17 "WALKING" "Freq_Body_Gyro_StdDev_X" -0.504849290819672
"7647" 17 "WALKING" "Freq_Body_Gyro_StdDev_Y" -0.439238787704918
"7648" 17 "WALKING" "Freq_Body_Gyro_StdDev_Z" -0.438768699508197
"7649" 17 "WALKING" "Freq_Body_Gyro_Mean_q...X" -0.102582658990164
"7650" 17 "WALKING" "Freq_Body_Gyro_Mean_q...Y" -0.0761681172065574
"7651" 17 "WALKING" "Freq_Body_Gyro_Mean_q...Z" -0.163270727868852
"7652" 17 "WALKING" "Freq_Body_Acceleration_Mag_Mean_" -0.429380043442623
"7653" 17 "WALKING" "Freq_Body_Acceleration_Mag_StdDev_" -0.565162507704918
"7654" 17 "WALKING" "Freq_Body_Acceleration_Mag_Mean_q.." 0.174349227754098
"7655" 17 "WALKING" "Freq_BodyBody_Acceleration_JerkMag_Mean_" -0.335938891803279
"7656" 17 "WALKING" "Freq_BodyBody_Acceleration_JerkMag_StdDev_" -0.211231860180328
"7657" 17 "WALKING" "Freq_BodyBody_Acceleration_JerkMag_Mean_q.." 0.0274103270236066
"7658" 17 "WALKING" "Freq_BodyBody_GyroMag_Mean_" -0.518618058688525
"7659" 17 "WALKING" "Freq_BodyBody_GyroMag_StdDev_" -0.615320077704918
"7660" 17 "WALKING" "Freq_BodyBody_GyroMag_Mean_q.." 0.351564688770492
"7661" 17 "WALKING" "Freq_BodyBody_GyroJerkMag_Mean_" -0.582711859672131
"7662" 17 "WALKING" "Freq_BodyBody_GyroJerkMag_StdDev_" -0.520385479180328
"7663" 17 "WALKING" "Freq_BodyBody_GyroJerkMag_Mean_q.." 0.152044228696721
"7664" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration__Mean_X" 0.252604768583333
"7665" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration__Mean_Y" -0.0228645614308333
"7666" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration__Mean_Z" -0.121290442104167
"7667" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration__StdDev_X" -0.062952754100625
"7668" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration__StdDev_Y" -0.0131721014395833
"7669" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration__StdDev_Z" -0.230220954239583
"7670" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__Mean_X" 0.853530565833333
"7671" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__Mean_Y" -0.284153753333333
"7672" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__Mean_Z" -0.298171464166667
"7673" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__StdDev_X" -0.949460372291667
"7674" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__StdDev_Y" -0.91597346625
"7675" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__StdDev_Z" -0.930159843541667
"7676" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_Mean_X" 0.07680441704375
"7677" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_Mean_Y" 0.03083565139375
"7678" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_Mean_Z" 0.00759533846458334
"7679" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_X" -0.292665827083333
"7680" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_Y" -0.349791873229167
"7681" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_Z" -0.657430836041667
"7682" 17 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.0304250571395833
"7683" 17 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0548455941370417
"7684" 17 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0560931358145833
"7685" 17 "WALKING_UPSTAIRS" "Time_Body_Gyro_StdDev_X" -0.496562732729167
"7686" 17 "WALKING_UPSTAIRS" "Time_Body_Gyro_StdDev_Y" -0.493044125208333
"7687" 17 "WALKING_UPSTAIRS" "Time_Body_Gyro_StdDev_Z" -0.234402350714583
"7688" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_Mean_X" -0.142655397660417
"7689" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_Mean_Y" -0.0414496328508333
"7690" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_Mean_Z" -0.0223482086545833
"7691" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_StdDev_X" -0.606044344375
"7692" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_StdDev_Y" -0.676722847708333
"7693" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_StdDev_Z" -0.610586202291667
"7694" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Mag_Mean_" -0.0128062276916667
"7695" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Mag_StdDev_" -0.1028777303875
"7696" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration_Mag_Mean_" -0.0128062276916667
"7697" 17 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration_Mag_StdDev_" -0.1028777303875
"7698" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_JerkMag_Mean_" -0.357233897916667
"7699" 17 "WALKING_UPSTAIRS" "Time_Body_Acceleration_JerkMag_StdDev_" -0.390912450416667
"7700" 17 "WALKING_UPSTAIRS" "Time_Body_GyroMag_Mean_" -0.235191249091667
"7701" 17 "WALKING_UPSTAIRS" "Time_Body_GyroMag_StdDev_" -0.440837260125
"7702" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerkMag_Mean_" -0.637367490625
"7703" 17 "WALKING_UPSTAIRS" "Time_Body_GyroJerkMag_StdDev_" -0.68231162875
"7704" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_X" -0.1397522212625
"7705" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_Y" -0.1175197356
"7706" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_Z" -0.3999234945625
"7707" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__StdDev_X" -0.0355381172854167
"7708" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__StdDev_Y" -0.0252781736083333
"7709" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__StdDev_Z" -0.2048157105
"7710" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_q...X" -0.5292345090625
"7711" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_q...Y" -0.15669437456875
"7712" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_q...Z" -0.258321394134167
"7713" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_X" -0.360272225833333
"7714" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.37705192875
"7715" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.633017707916667
"7716" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.287219038291667
"7717" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.365114263583333
"7718" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.680325770833333
"7719" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...X" -0.576044001875
"7720" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...Y" -0.474055998333333
"7721" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...Z" -0.552822976041667
"7722" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_X" -0.416223018291667
"7723" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_Y" -0.521435415208333
"7724" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_Z" -0.324273713333333
"7725" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_StdDev_X" -0.5244683916875
"7726" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_StdDev_Y" -0.481154119791667
"7727" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_StdDev_Z" -0.2778914704375
"7728" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_q...X" -0.230933831489583
"7729" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_q...Y" -0.210551597316667
"7730" 17 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_q...Z" -0.349178571291667
"7731" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Mag_Mean_" -0.150305643291667
"7732" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Mag_StdDev_" -0.217393170604167
"7733" 17 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Mag_Mean_q.." -0.184408514979167
"7734" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_Acceleration_JerkMag_Mean_" -0.360299853125
"7735" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_Acceleration_JerkMag_StdDev_" -0.437383107916667
"7736" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_Acceleration_JerkMag_Mean_q.." -0.0890136151333333
"7737" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_GyroMag_Mean_" -0.504066956875
"7738" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_GyroMag_StdDev_" -0.496444579791667
"7739" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_GyroMag_Mean_q.." -0.103520890333333
"7740" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_GyroJerkMag_Mean_" -0.669008763541667
"7741" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_GyroJerkMag_StdDev_" -0.7241557425
"7742" 17 "WALKING_UPSTAIRS" "Freq_BodyBody_GyroJerkMag_Mean_q.." 0.0865541719604167
"7743" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration__Mean_X" 0.29391828326087
"7744" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration__Mean_Y" -0.0167359404347826
"7745" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration__Mean_Z" -0.0892432745173913
"7746" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration__StdDev_X" 0.187719760269565
"7747" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration__StdDev_Y" -0.0607892037384783
"7748" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration__StdDev_Z" -0.231064156615217
"7749" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration__Mean_X" 0.928817578043478
"7750" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration__Mean_Y" -0.151077057652174
"7751" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration__Mean_Z" -0.160962985956522
"7752" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration__StdDev_X" -0.950026242173913
"7753" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration__StdDev_Y" -0.946576675652174
"7754" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration__StdDev_Z" -0.901097766521739
"7755" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Jerk_Mean_X" 0.118250858006522
"7756" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Jerk_Mean_Y" -0.0113826178208696
"7757" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Jerk_Mean_Z" -0.00939838078195652
"7758" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_X" -0.103436471413043
"7759" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_Y" -0.304063534173913
"7760" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_Z" -0.536331570652174
"7761" 17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_X" 0.0677728390673913
"7762" 17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Y" -0.123517195928261
"7763" 17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0162878745776087
"7764" 17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_StdDev_X" -0.370436868891304
"7765" 17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_StdDev_Y" -0.459281989565217
"7766" 17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_StdDev_Z" -0.468462984347826
"7767" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerk_Mean_X" -0.1077700285
"7768" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerk_Mean_Y" -0.0381702367441304
"7769" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerk_Mean_Z" -0.0582518846641304
"7770" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerk_StdDev_X" -0.526801825217391
"7771" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerk_StdDev_Y" -0.572144734130435
"7772" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerk_StdDev_Z" -0.542770646521739
"7773" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Mag_Mean_" 0.148951103536087
"7774" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_Mag_StdDev_" 0.0914076757326087
"7775" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration_Mag_Mean_" 0.148951103536087
"7776" 17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acceleration_Mag_StdDev_" 0.0914076757326087
"7777" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_JerkMag_Mean_" -0.221631694184783
"7778" 17 "WALKING_DOWNSTAIRS" "Time_Body_Acceleration_JerkMag_StdDev_" -0.206576683876087
"7779" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroMag_Mean_" -0.232641763307609
"7780" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroMag_StdDev_" -0.352687281086957
"7781" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerkMag_Mean_" -0.540325787826087
"7782" 17 "WALKING_DOWNSTAIRS" "Time_Body_GyroJerkMag_StdDev_" -0.592319490869565
"7783" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__Mean_X" -0.0226239171245652
"7784" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__Mean_Y" -0.130272514565217
"7785" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__Mean_Z" -0.3180818605
"7786" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__StdDev_X" 0.258941676302174
"7787" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__StdDev_Y" -0.0860527358695652
"7788" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__StdDev_Z" -0.245413541641304
"7789" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__Mean_q...X" -0.514562240434783
"7790" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__Mean_q...Y" -0.155801013828261
"7791" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration__Mean_q...Z" -0.113333185608696
"7792" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_X" -0.215092049054348
"7793" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.351268404347826
"7794" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.498668458043478
"7795" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.0718767032673913
"7796" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.298931144913043
"7797" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.573043711086957
"7798" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...X" -0.508557029565217
"7799" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...Y" -0.559085845869565
"7800" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...Z" -0.452939005217391
"7801" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_Mean_X" -0.316412962967391
"7802" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_Mean_Y" -0.451126869347826
"7803" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_Mean_Z" -0.403380386086957
"7804" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_StdDev_X" -0.393194731747826
"7805" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_StdDev_Y" -0.469390428043478
"7806" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_StdDev_Z" -0.540949520217391
"7807" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_Mean_q...X" -0.279498021580435
"7808" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_Mean_q...Y" -0.0744451681576087
"7809" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Gyro_Mean_q...Z" -0.154726798605435
"7810" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Mag_Mean_" 0.0580680522108696
"7811" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Mag_StdDev_" -0.0618876767130435
"7812" 17 "WALKING_DOWNSTAIRS" "Freq_Body_Acceleration_Mag_Mean_q.." -0.0553633752984783
"7813" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_Acceleration_JerkMag_Mean_" -0.188680399771739
"7814" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_Acceleration_JerkMag_StdDev_" -0.236538515947826
"7815" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_Acceleration_JerkMag_Mean_q.." -0.0445946372391304
"7816" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_GyroMag_Mean_" -0.40943875826087
"7817" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_GyroMag_StdDev_" -0.428868687826087
"7818" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_GyroMag_Mean_q.." -0.0258920214847826
"7819" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_GyroJerkMag_Mean_" -0.57734888
"7820" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_GyroJerkMag_StdDev_" -0.643399203913044
"7821" 17 "WALKING_DOWNSTAIRS" "Freq_BodyBody_GyroJerkMag_Mean_q.." 0.163045288093478
"7822" 17 "SITTING" "Time_Body_Acceleration__Mean_X" 0.2773570196875
"7823" 17 "SITTING" "Time_Body_Acceleration__Mean_Y" -0.014156274084375
"7824" 17 "SITTING" "Time_Body_Acceleration__Mean_Z" -0.11362408509375
"7825" 17 "SITTING" "Time_Body_Acceleration__StdDev_X" -0.9944439053125
"7826" 17 "SITTING" "Time_Body_Acceleration__StdDev_Y" -0.96185862984375
"7827" 17 "SITTING" "Time_Body_Acceleration__StdDev_Z" -0.96572919578125
"7828" 17 "SITTING" "Time_Gravity_Acceleration__Mean_X" 0.94488374765625
"7829" 17 "SITTING" "Time_Gravity_Acceleration__Mean_Y" -0.002814673171875
"7830" 17 "SITTING" "Time_Gravity_Acceleration__Mean_Z" -0.135803881679687
"7831" 17 "SITTING" "Time_Gravity_Acceleration__StdDev_X" -0.99019661703125
"7832" 17 "SITTING" "Time_Gravity_Acceleration__StdDev_Y" -0.9667201059375
"7833" 17 "SITTING" "Time_Gravity_Acceleration__StdDev_Z" -0.9566106440625
"7834" 17 "SITTING" "Time_Body_Acceleration_Jerk_Mean_X" 0.075070986171875
"7835" 17 "SITTING" "Time_Body_Acceleration_Jerk_Mean_Y" 0.0056097104915625
"7836" 17 "SITTING" "Time_Body_Acceleration_Jerk_Mean_Z" -0.0015544841534375
"7837" 17 "SITTING" "Time_Body_Acceleration_Jerk_StdDev_X" -0.99434060296875
"7838" 17 "SITTING" "Time_Body_Acceleration_Jerk_StdDev_Y" -0.98863700234375
"7839" 17 "SITTING" "Time_Body_Acceleration_Jerk_StdDev_Z" -0.990529261875
"7840" 17 "SITTING" "Time_Body_Gyro_Mean_X" -0.042549159015625
"7841" 17 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0669245931234375
"7842" 17 "SITTING" "Time_Body_Gyro_Mean_Z" 0.0860053803375
"7843" 17 "SITTING" "Time_Body_Gyro_StdDev_X" -0.98963832578125
"7844" 17 "SITTING" "Time_Body_Gyro_StdDev_Y" -0.98612868078125
"7845" 17 "SITTING" "Time_Body_Gyro_StdDev_Z" -0.9797052259375
"7846" 17 "SITTING" "Time_Body_GyroJerk_Mean_X" -0.094247696875
"7847" 17 "SITTING" "Time_Body_GyroJerk_Mean_Y" -0.0411134199378125
"7848" 17 "SITTING" "Time_Body_GyroJerk_Mean_Z" -0.051090324421875
"7849" 17 "SITTING" "Time_Body_GyroJerk_StdDev_X" -0.9952559371875
"7850" 17 "SITTING" "Time_Body_GyroJerk_StdDev_Y" -0.9949818809375
"7851" 17 "SITTING" "Time_Body_GyroJerk_StdDev_Z" -0.9938412575
"7852" 17 "SITTING" "Time_Body_Acceleration_Mag_Mean_" -0.97274734640625
"7853" 17 "SITTING" "Time_Body_Acceleration_Mag_StdDev_" -0.96506519109375
"7854" 17 "SITTING" "Time_Gravity_Acceleration_Mag_Mean_" -0.97274734640625
"7855" 17 "SITTING" "Time_Gravity_Acceleration_Mag_StdDev_" -0.96506519109375
"7856" 17 "SITTING" "Time_Body_Acceleration_JerkMag_Mean_" -0.99281471515625
"7857" 17 "SITTING" "Time_Body_Acceleration_JerkMag_StdDev_" -0.99144649921875
"7858" 17 "SITTING" "Time_Body_GyroMag_Mean_" -0.967177744375
"7859" 17 "SITTING" "Time_Body_GyroMag_StdDev_" -0.97541025484375
"7860" 17 "SITTING" "Time_Body_GyroJerkMag_Mean_" -0.996334795
"7861" 17 "SITTING" "Time_Body_GyroJerkMag_StdDev_" -0.994446755625
"7862" 17 "SITTING" "Freq_Body_Acceleration__Mean_X" -0.9939693815625
"7863" 17 "SITTING" "Freq_Body_Acceleration__Mean_Y" -0.96992798921875
"7864" 17 "SITTING" "Freq_Body_Acceleration__Mean_Z" -0.97484160453125
"7865" 17 "SITTING" "Freq_Body_Acceleration__StdDev_X" -0.99465731359375
"7866" 17 "SITTING" "Freq_Body_Acceleration__StdDev_Y" -0.959789141875
"7867" 17 "SITTING" "Freq_Body_Acceleration__StdDev_Z" -0.96292107328125
"7868" 17 "SITTING" "Freq_Body_Acceleration__Mean_q...X" 0.0284866289765625
"7869" 17 "SITTING" "Freq_Body_Acceleration__Mean_q...Y" 0.135749049678125
"7870" 17 "SITTING" "Freq_Body_Acceleration__Mean_q...Z" 0.183913630364062
"7871" 17 "SITTING" "Freq_Body_Acceleration_Jerk_Mean_X" -0.99454262109375
"7872" 17 "SITTING" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.9883274196875
"7873" 17 "SITTING" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.9888280653125
"7874" 17 "SITTING" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.9946131621875
"7875" 17 "SITTING" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.98991581109375
"7876" 17 "SITTING" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.99081824828125
"7877" 17 "SITTING" "Freq_Body_Acceleration_Jerk_Mean_q...X" 0.232009757914063
"7878" 17 "SITTING" "Freq_Body_Acceleration_Jerk_Mean_q...Y" 0.0885338998796875
"7879" 17 "SITTING" "Freq_Body_Acceleration_Jerk_Mean_q...Z" 0.099508166859375
"7880" 17 "SITTING" "Freq_Body_Gyro_Mean_X" -0.98841106765625
"7881" 17 "SITTING" "Freq_Body_Gyro_Mean_Y" -0.98879397953125
"7882" 17 "SITTING" "Freq_Body_Gyro_Mean_Z" -0.98161709828125
"7883" 17 "SITTING" "Freq_Body_Gyro_StdDev_X" -0.99004126046875
"7884" 17 "SITTING" "Freq_Body_Gyro_StdDev_Y" -0.984813098125
"7885" 17 "SITTING" "Freq_Body_Gyro_StdDev_Z" -0.9809696453125
"7886" 17 "SITTING" "Freq_Body_Gyro_Mean_q...X" 0.167684958779688
"7887" 17 "SITTING" "Freq_Body_Gyro_Mean_q...Y" -0.148799346228125
"7888" 17 "SITTING" "Freq_Body_Gyro_Mean_q...Z" 0.123430240928125
"7889" 17 "SITTING" "Freq_Body_Acceleration_Mag_Mean_" -0.973626755
"7890" 17 "SITTING" "Freq_Body_Acceleration_Mag_StdDev_" -0.9653996796875
"7891" 17 "SITTING" "Freq_Body_Acceleration_Mag_Mean_q.." 0.126009669051562
"7892" 17 "SITTING" "Freq_BodyBody_Acceleration_JerkMag_Mean_" -0.99142725046875
"7893" 17 "SITTING" "Freq_BodyBody_Acceleration_JerkMag_StdDev_" -0.99031962640625
"7894" 17 "SITTING" "Freq_BodyBody_Acceleration_JerkMag_Mean_q.." 0.38152125453125
"7895" 17 "SITTING" "Freq_BodyBody_GyroMag_Mean_" -0.98336929234375
"7896" 17 "SITTING" "Freq_BodyBody_GyroMag_StdDev_" -0.97471085296875
"7897" 17 "SITTING" "Freq_BodyBody_GyroMag_Mean_q.." -0.0181759388351563
"7898" 17 "SITTING" "Freq_BodyBody_GyroJerkMag_Mean_" -0.995204564375
"7899" 17 "SITTING" "Freq_BodyBody_GyroJerkMag_StdDev_" -0.99362452375
"7900" 17 "SITTING" "Freq_BodyBody_GyroJerkMag_Mean_q.." 0.3586823609625
"7901" 17 "STANDING" "Time_Body_Acceleration__Mean_X" 0.277942503333333
"7902" 17 "STANDING" "Time_Body_Acceleration__Mean_Y" -0.0174120064169231
"7903" 17 "STANDING" "Time_Body_Acceleration__Mean_Z" -0.111432145565
"7904" 17 "STANDING" "Time_Body_Acceleration__StdDev_X" -0.991163919871795
"7905" 17 "STANDING" "Time_Body_Acceleration__StdDev_Y" -0.968176663717949
"7906" 17 "STANDING" "Time_Body_Acceleration__StdDev_Z" -0.970462679230769
"7907" 17 "STANDING" "Time_Gravity_Acceleration__Mean_X" 0.904678547435897
"7908" 17 "STANDING" "Time_Gravity_Acceleration__Mean_Y" -0.257486817948718
"7909" 17 "STANDING" "Time_Gravity_Acceleration__Mean_Z" -0.202687757012821
